Minute,Second,RepeatNumber,Server,TR_IST_AP,flow_or_url,allow_or_src,snat_or_dnat,mac_or_dst,mac_or_request,protocol,sport,dport,NumberEntryToSite
19,0,3,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=0.0.0.0,dst=255.255.255.255,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=68,dport=67,1
19,0,3,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=49821,dport=53,1
19,0,3,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=17.253.73.202,mac=20:3C:AE:E3:37:D0,protocol=tcp,sport=49163,dport=80,1
19,1,28,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=51221,dport=53,1
19,1,28,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=108.177.126.109,mac=20:3C:AE:E3:37:D0,protocol=tcp,sport=49164,dport=993,1
19,1,28,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=56690,dport=53,1
19,1,28,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=60602,dport=53,1
19,1,28,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=49939,dport=53,1
19,1,28,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=55746,dport=53,1
19,1,28,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=56144,dport=53,1
19,1,28,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=58358,dport=53,1
19,1,28,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=55331,dport=53,1
19,1,28,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=61914,dport=53,1
19,1,28,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=55041,dport=53,1
19,1,28,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=50582,dport=53,1
19,1,28,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=55483,dport=53,1
19,1,28,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=52275,dport=53,1
19,1,28,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=63973,dport=53,1
