Minute,Second,RepeatNumber,Server,TR_IST_AP,flow_or_url,allow_or_src,snat_or_dnat,mac_or_dst,mac_or_request,protocol,sport,dport,NumberEntryToSite
3,24,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.7,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56611,dport=389,3
16,36,7,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=56611,dport=53,3
16,36,7,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.225,mac=F4:46:37:8B:43:36,protocol=udp,sport=56611,dport=53,3
3,24,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.7,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56612,dport=389,1
3,25,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.7,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56613,dport=389,1
3,25,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.7,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56614,dport=389,1
3,25,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.7,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56615,dport=389,1
3,25,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.7,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56616,dport=389,1
3,27,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.162,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56617,dport=445,1
3,27,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=64274,dport=53,2
3,27,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.225,mac=F4:46:37:8B:43:36,protocol=udp,sport=64274,dport=53,2
3,28,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=52.178.17.3,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56618,dport=443,1
3,29,11,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=60574,dport=53,1
3,29,11,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.0,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56621,dport=443,1
3,30,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.7,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56622,dport=389,1
3,30,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.7,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56623,dport=389,1
3,31,7,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.7,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56624,dport=389,1
3,31,7,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.7,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56625,dport=389,1
3,31,7,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.1,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56626,dport=135,1
3,32,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.1,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56627,dport=49669,1
3,32,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.1,mac=F4:46:37:8B:43:36,protocol=udp,sport=60575,dport=389,1
3,32,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.1,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56628,dport=389,1
3,32,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.7,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56629,dport=389,1
3,33,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.7,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56630,dport=389,1
3,55,7,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=62830,dport=53,2
3,55,7,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.225,mac=F4:46:37:8B:43:36,protocol=udp,sport=62830,dport=53,2
3,55,7,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56631,dport=443,1
3,56,9,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56632,dport=443,1
3,58,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56633,dport=443,1
3,58,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56634,dport=443,1
3,59,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56635,dport=443,1
4,0,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56636,dport=443,1
4,0,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56637,dport=443,1
4,1,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56638,dport=443,1
4,1,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56639,dport=443,1
4,2,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56640,dport=443,1
4,2,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56641,dport=443,1
4,3,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56642,dport=443,1
4,3,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56643,dport=443,1
4,4,9,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56644,dport=443,1
4,4,9,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56645,dport=443,1
4,4,9,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56646,dport=443,1
4,5,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56647,dport=443,1
4,5,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56648,dport=443,1
4,6,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56649,dport=443,1
4,6,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56650,dport=443,1
4,7,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56651,dport=443,1
4,9,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56652,dport=443,1
4,10,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56653,dport=443,1
4,11,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56654,dport=443,1
4,13,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56655,dport=443,1
4,14,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56656,dport=443,1
4,15,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56657,dport=443,1
4,16,9,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56658,dport=443,1
4,17,6,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56659,dport=443,1
4,18,5,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56660,dport=443,1
4,19,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56661,dport=443,1
4,20,5,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56662,dport=443,1
4,20,5,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56663,dport=443,1
4,20,5,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56664,dport=443,1
4,21,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56665,dport=443,1
4,22,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.101,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56666,dport=443,1
4,33,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=52064,dport=53,1
4,33,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.2,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56669,dport=443,1
4,35,5,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=60185,dport=53,1
4,35,5,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=13.69.239.74,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56670,dport=443,1
5,21,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=51954,dport=53,1
5,21,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=13.69.239.72,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56671,dport=443,1
6,40,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=59896,dport=53,2
6,40,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.225,mac=F4:46:37:8B:43:36,protocol=udp,sport=59896,dport=53,2
6,40,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=137.135.216.188,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56672,dport=443,1
6,40,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=62069,dport=53,2
6,40,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.225,mac=F4:46:37:8B:43:36,protocol=udp,sport=62069,dport=53,2
6,40,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.2,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56675,dport=443,1
7,38,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=55304,dport=53,1
7,38,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=64588,dport=53,1
8,40,8,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=58492,dport=53,2
8,40,8,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.225,mac=F4:46:37:8B:43:36,protocol=udp,sport=58492,dport=53,2
8,40,8,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=13.69.239.73,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56676,dport=443,1
9,15,8,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=62481,dport=53,2
9,15,8,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.225,mac=F4:46:37:8B:43:36,protocol=udp,sport=62481,dport=53,2
9,15,8,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=20.50.201.195,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56677,dport=443,1
9,15,8,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=64917,dport=53,2
9,15,8,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.225,mac=F4:46:37:8B:43:36,protocol=udp,sport=64917,dport=53,2
9,15,8,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=20.50.201.195,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56678,dport=443,1
9,35,5,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=50961,dport=53,1
9,35,5,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=20.50.201.195,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56679,dport=443,1
10,43,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=64741,dport=53,1
10,43,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.1,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56682,dport=443,1
11,21,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=58829,dport=53,2
11,21,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.225,mac=F4:46:37:8B:43:36,protocol=udp,sport=58829,dport=53,2
11,21,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=54256,dport=53,2
11,21,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.225,mac=F4:46:37:8B:43:36,protocol=udp,sport=54256,dport=53,2
11,21,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.19.0.172,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56683,dport=7680,1
11,21,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=56442,dport=53,1
11,21,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=52.137.110.235,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56684,dport=443,1
11,21,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=52.148.148.114,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56685,dport=443,1
11,21,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=52.137.103.130,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56686,dport=443,1
11,21,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=52.137.103.130,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56687,dport=443,1
11,32,11,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=52764,dport=53,2
11,32,11,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.225,mac=F4:46:37:8B:43:36,protocol=udp,sport=52764,dport=53,2
11,32,11,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=52.178.17.3,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56688,dport=443,1
11,40,14,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=54525,dport=53,2
11,40,14,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.225,mac=F4:46:37:8B:43:36,protocol=udp,sport=54525,dport=53,2
11,40,14,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=62234,dport=53,1
11,40,14,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.0,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56691,dport=443,1
11,40,14,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=137.135.216.188,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56692,dport=443,1
12,1,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.19.0.172,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56693,dport=7680,1
12,41,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.19.0.172,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56694,dport=7680,1
13,21,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.19.0.172,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56695,dport=7680,1
13,25,7,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=10.3.1.1,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56696,dport=445,1
13,36,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=224.0.0.22,mac=F4:46:37:8B:43:36,protocol=2,https://api.opendns.com/...,dport=53,3
13,41,10,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=224.0.0.251,mac=F4:46:37:8B:43:36,protocol=2,https://api.opendns.com/...,dport=53,3
54,4,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=239.255.255.250,mac=F4:46:37:8B:43:36,protocol=2,https://api.opendns.com/...,dport=53,3
