Minute,Second,RepeatNumber,Server,TR_IST_AP,flow_or_url,allow_or_src,snat_or_dnat,mac_or_dst,mac_or_request,protocol,sport,dport,NumberEntryToSite
43,12,5,195.175.205.46.static.turktelekom.com.tr,2_B2,flows,allow,src=192.168.151.147,dst=195.175.39.39,mac=4C:02:20:07:7B:B3,protocol=udp,sport=38202,dport=53,1
43,12,5,195.175.205.46.static.turktelekom.com.tr,2_B2,flows,allow,src=192.168.151.147,dst=157.240.236.15,mac=4C:02:20:07:7B:B3,protocol=udp,sport=41670,dport=443,1
43,29,4,195.175.205.46.static.turktelekom.com.tr,2_B2,flows,allow,src=192.168.151.147,dst=195.175.39.39,mac=4C:02:20:07:7B:B3,protocol=udp,sport=39453,dport=53,1
43,29,4,195.175.205.46.static.turktelekom.com.tr,2_B2,flows,allow,src=192.168.151.147,dst=185.60.216.52,mac=4C:02:20:07:7B:B3,protocol=udp,sport=56985,dport=443,1
43,41,3,195.175.205.46.static.turktelekom.com.tr,2_B2,flows,allow,src=192.168.151.147,dst=198.41.0.4,mac=4C:02:20:07:7B:B3,protocol=icmp,type=8,dport=53,3
22,36,3,195.175.205.46.static.turktelekom.com.tr,2_A3,flows,allow,src=192.168.151.147,dst=198.41.0.4,mac=4C:02:20:07:7B:B3,protocol=icmp,type=8,0,3
31,57,5,195.175.205.46.static.turktelekom.com.tr,0_A3,flows,allow,src=192.168.151.147,dst=198.41.0.4,mac=4C:02:20:07:7B:B3,protocol=icmp,type=8,0,3
43,41,3,195.175.205.46.static.turktelekom.com.tr,2_B2,flows,allow,src=192.168.151.147,dst=195.175.39.39,mac=4C:02:20:07:7B:B3,protocol=udp,sport=53366,dport=53,1
43,41,3,195.175.205.46.static.turktelekom.com.tr,2_B2,flows,allow,src=192.168.151.147,dst=35.190.25.25,mac=4C:02:20:07:7B:B3,protocol=tcp,sport=36722,dport=443,1
4,19,3,195.175.205.46.static.turktelekom.com.tr,2_B3,flows,allow,src=192.168.151.147,dst=216.239.38.120,mac=4C:02:20:07:7B:B3,protocol=udp,sport=49009,dport=443,1
4,20,6,195.175.205.46.static.turktelekom.com.tr,2_B3,flows,allow,src=192.168.151.147,dst=195.175.39.39,mac=4C:02:20:07:7B:B3,protocol=udp,sport=55015,dport=53,1
4,20,6,195.175.205.46.static.turktelekom.com.tr,2_B3,flows,allow,src=192.168.151.147,dst=216.239.38.120,mac=4C:02:20:07:7B:B3,protocol=udp,sport=43874,dport=443,1
4,20,6,195.175.205.46.static.turktelekom.com.tr,2_B3,flows,allow,src=192.168.151.147,dst=216.239.38.120,mac=4C:02:20:07:7B:B3,protocol=tcp,sport=43252,dport=443,1
4,20,6,195.175.205.46.static.turktelekom.com.tr,2_B3,flows,allow,src=192.168.151.147,dst=195.175.39.39,mac=4C:02:20:07:7B:B3,protocol=udp,sport=54192,dport=53,1
4,20,6,195.175.205.46.static.turktelekom.com.tr,2_B3,flows,allow,src=192.168.151.147,dst=172.217.20.78,mac=4C:02:20:07:7B:B3,protocol=udp,sport=48240,dport=443,1
4,20,6,195.175.205.46.static.turktelekom.com.tr,2_B3,flows,allow,src=192.168.151.147,dst=172.217.20.78,mac=4C:02:20:07:7B:B3,protocol=tcp,sport=37656,dport=443,1
