Minute,Second,RepeatNumber,Server,TR_IST_AP,flow_or_url,allow_or_src,snat_or_dnat,mac_or_dst,mac_or_request,protocol,sport,dport,NumberEntryToSite
38,25,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52394,dst=192.111.5.0:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,24
41,18,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52422,dst=192.111.5.0:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,24
2,30,12,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52021,dst=20.190.159.70:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://login.microsoftonline.com/...,0,10
2,33,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52024,dst=20.190.159.70:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://login.microsoftonline.com/...,0,10
3,43,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52036,dst=20.190.159.70:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://login.microsoftonline.com/...,0,10
13,1,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52115,dst=20.190.159.71:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://login.microsoftonline.com/...,0,10
18,46,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52170,dst=40.126.31.64:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://login.microsoftonline.com/...,0,10
32,51,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52347,dst=20.190.160.13:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://login.microsoftonline.com/...,0,10
32,52,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52352,dst=20.190.160.13:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://login.microsoftonline.com/...,0,10
32,53,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52353,dst=20.190.160.13:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://login.microsoftonline.com/...,0,10
38,25,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52391,dst=20.190.159.69:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://login.microsoftonline.com/...,0,10
41,18,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52419,dst=40.126.32.76:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://login.microsoftonline.com/...,0,10
2,32,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52023,dst=52.112.238.71:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://presence.teams.microsoft.com/...,0,3
16,21,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52142,dst=52.114.104.165:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://presence.teams.microsoft.com/...,0,3
32,31,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52342,dst=52.114.92.98:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://presence.teams.microsoft.com/...,0,3
2,50,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52027,dst=40.119.249.228:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://settings-win.data.microsoft.com/...,0,3
17,50,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52160,dst=20.49.150.241:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://settings-win.data.microsoft.com/...,0,3
32,51,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52345,dst=20.72.205.209:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://settings-win.data.microsoft.com/...,0,3
3,19,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52029,dst=20.50.201.195:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
5,19,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52049,dst=13.69.239.74:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
5,20,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52050,dst=13.69.239.74:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
7,19,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52063,dst=13.69.239.72:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
9,19,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52087,dst=20.50.201.200:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
10,20,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52095,dst=13.69.109.130:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
11,19,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52103,dst=13.69.239.73:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
13,45,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52121,dst=20.50.201.195:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
15,55,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52136,dst=20.50.73.10:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
16,22,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52143,dst=20.50.80.209:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
17,25,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52151,dst=52.178.17.3:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
17,55,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52161,dst=52.178.17.3:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
18,39,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52168,dst=13.69.109.130:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
19,57,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52180,dst=13.69.109.130:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
23,19,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52233,dst=13.69.239.74:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
25,19,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52292,dst=20.50.73.10:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
27,19,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52305,dst=13.69.109.130:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
29,59,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52326,dst=13.69.109.131:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
31,20,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52330,dst=52.178.17.3:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
33,19,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52355,dst=20.50.201.200:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
33,20,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52356,dst=20.50.201.200:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
33,28,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52358,dst=20.50.201.200:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
35,19,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52372,dst=52.178.17.3:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
38,40,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52404,dst=13.69.109.131:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
39,20,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52408,dst=13.69.109.130:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
40,41,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52417,dst=20.50.80.210:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
42,42,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52432,dst=52.178.17.3:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,27
3,44,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52037,dst=40.74.25.0:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://fef.msub06.manage.microsoft.com/...,0,2
28,0,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52313,dst=40.74.25.0:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://fef.msub06.manage.microsoft.com/...,0,2
3,53,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52042,dst=137.135.216.188:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,10
8,54,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52085,dst=137.135.216.188:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,10
13,54,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52123,dst=137.135.216.188:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,10
16,19,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52140,dst=137.135.216.188:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,10
18,43,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52169,dst=137.135.216.188:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,10
18,54,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52172,dst=137.135.216.188:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,10
23,55,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52285,dst=137.135.216.188:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,10
28,55,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52317,dst=137.135.216.188:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,10
33,55,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52366,dst=137.135.216.188:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,10
38,56,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52406,dst=137.135.216.188:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,10
6,41,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52060,dst=20.50.80.210:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,9
11,41,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52105,dst=13.69.239.73:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,9
16,41,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52148,dst=20.50.80.209:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,9
17,25,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52152,dst=52.178.17.3:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,9
21,41,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52187,dst=20.50.201.200:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,9
26,41,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52302,dst=20.50.73.10:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,9
31,41,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52334,dst=52.178.17.3:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,9
36,41,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52378,dst=13.69.109.131:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,9
41,41,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52425,dst=13.69.109.130:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,9
7,49,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52067,dst=204.79.197.219:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://edge.microsoft.com/...,0,4
11,54,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52108,dst=204.79.197.219:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://edge.microsoft.com/...,0,4
32,52,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52350,dst=204.79.197.219:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://edge.microsoft.com/...,0,4
41,54,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52429,dst=204.79.197.219:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://edge.microsoft.com/...,0,4
8,36,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52073,dst=20.190.159.73:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://login.live.com/...,0,1
8,36,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52077,dst=93.184.220.29:80,mac=F4:46:37:D8:6D:B9,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBSAUQYBMq2awn1Rh6Doh%2FsBYgFV7gQUA95QNVbRTLtm8KPiGxvDl7I90VUCEAJ0LqoXyo4hxxe7H%2Fz9DKA%3D,4
9,55,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52091,dst=23.55.161.142:80,mac=F4:46:37:D8:6D:B9,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?de5a4448cbb1e923,4
33,51,5,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52362,dst=23.55.161.142:80,mac=F4:46:37:D8:6D:B9,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab?e01d6f2f078ecbba,4
39,56,11,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52414,dst=23.55.161.162:80,mac=F4:46:37:D8:6D:B9,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?2867b7928326fb4d,4
8,37,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52080,dst=20.86.249.62:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,7
8,37,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52083,dst=20.86.249.62:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,7
23,38,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52250,dst=20.82.250.189:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,7
23,38,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52255,dst=20.82.250.189:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,7
23,38,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52256,dst=20.82.250.189:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,7
38,38,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52400,dst=20.82.250.189:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,7
38,38,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52403,dst=20.82.250.189:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,7
10,18,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52093,dst=52.113.194.132:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://teams.microsoft.com/...,0,3
17,57,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52162,dst=52.113.194.132:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://teams.microsoft.com/...,0,3
38,27,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52395,dst=52.113.194.132:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://teams.microsoft.com/...,0,3
10,19,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52094,dst=52.113.194.132:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://config.teams.microsoft.com/...,0,1
10,40,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52100,dst=54.167.72.5:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://polka.typekit.com/...,0,2
27,44,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52307,dst=3.237.55.202:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://polka.typekit.com/...,0,2
13,2,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52116,dst=40.126.32.160:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://graph.microsoft.com/...,0,1
14,4,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52127,dst=52.5.13.197:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://notify.adobe.io/...,0,2
34,4,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52367,dst=34.193.227.236:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://notify.adobe.io/...,0,2
14,45,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52130,dst=136.143.189.136:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://us4-dms.zoho.com/...,0,2
39,46,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52410,dst=136.143.189.136:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://us4-dms.zoho.com/...,0,2
16,30,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52144,dst=146.112.62.20:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://ipl.opendns.com/...,0,4
