Minute,Second,RepeatNumber,Server,TR_IST_AP,flow_or_url,allow_or_src,snat_or_dnat,mac_or_dst,mac_or_request,protocol,sport,dport,NumberEntryToSite
27,54,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64864,dst=192.111.5.2:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,13
28,29,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64872,dst=192.111.5.2:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,13
32,58,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64918,dst=192.111.5.1:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,13
37,2,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64946,dst=52.18.187.166:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,13
40,8,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64984,dst=192.111.5.0:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,13
3,22,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64604,dst=13.69.116.104:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
5,28,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64615,dst=13.69.239.74:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
7,54,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64668,dst=20.50.73.9:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
10,20,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64692,dst=13.69.109.130:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
12,55,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64704,dst=13.69.116.104:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
14,56,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64766,dst=20.50.80.209:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
17,2,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64779,dst=20.50.80.209:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
17,55,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64784,dst=52.178.17.3:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
19,5,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64795,dst=13.69.109.130:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
21,10,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64811,dst=13.69.109.130:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
23,20,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64824,dst=13.69.239.74:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
25,21,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64846,dst=20.50.73.10:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
27,21,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64856,dst=13.69.109.130:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
29,22,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64895,dst=13.69.239.72:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
31,22,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64907,dst=52.178.17.3:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
32,55,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64914,dst=20.50.201.200:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
34,20,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64930,dst=20.50.80.209:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
36,21,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64940,dst=13.69.109.131:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
38,22,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64959,dst=13.69.109.131:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
40,37,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64987,dst=20.50.80.210:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
42,41,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64999,dst=52.178.17.3:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,21
3,29,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64605,dst=146.112.63.6:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://sync.hydra.opendns.com/...,0,2
33,30,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64923,dst=146.112.63.8:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://sync.hydra.opendns.com/...,0,2
3,35,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64607,dst=137.135.216.188:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
8,35,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64677,dst=137.135.216.188:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
13,35,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64715,dst=137.135.216.188:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
18,36,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64792,dst=137.135.216.188:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
23,36,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64829,dst=137.135.216.188:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
28,30,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64873,dst=137.135.216.188:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
28,36,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64887,dst=137.135.216.188:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
33,37,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64925,dst=137.135.216.188:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
38,37,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64962,dst=137.135.216.188:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
7,0,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64663,dst=170.114.10.232:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://us02www3.zoom.us/...,0,1
8,12,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64670,dst=146.112.62.20:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://ipl.opendns.com/...,0,6
8,12,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64671,dst=146.112.62.20:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://ipl.opendns.com/...,0,6
23,12,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64822,dst=146.112.62.20:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://ipl.opendns.com/...,0,6
23,12,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64823,dst=146.112.62.20:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://ipl.opendns.com/...,0,6
38,12,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64955,dst=146.112.62.20:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://ipl.opendns.com/...,0,6
38,12,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64956,dst=146.112.62.20:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://ipl.opendns.com/...,0,6
9,13,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64683,dst=20.86.249.62:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,12
9,13,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64686,dst=20.86.249.62:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,12
13,31,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64711,dst=20.73.130.64:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,12
13,31,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64712,dst=20.73.130.64:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,12
13,31,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64713,dst=20.73.130.64:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,12
24,13,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64834,dst=20.82.250.189:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,12
24,13,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64839,dst=20.82.250.189:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,12
24,13,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64840,dst=20.82.250.189:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,12
28,31,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64875,dst=20.86.249.62:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,12
28,31,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64876,dst=20.86.249.62:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,12
39,14,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64972,dst=20.82.250.189:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,12
39,14,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64975,dst=20.82.250.189:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,12
10,55,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64695,dst=52.113.205.32:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://presence.teams.microsoft.com/...,0,2
28,35,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64885,dst=52.113.199.105:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://presence.teams.microsoft.com/...,0,2
13,32,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64714,dst=52.143.87.28:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://array812.prod.do.dsp.mp.microsoft.com/...,0,2
28,33,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64880,dst=52.143.87.28:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://array812.prod.do.dsp.mp.microsoft.com/...,0,2
19,15,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64796,dst=136.143.189.136:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://us4-dms.zoho.com/...,0,1
20,45,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64808,dst=170.114.10.229:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://us02web.zoom.us/...,0,1
26,53,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64853,dst=51.116.246.105:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://self.events.data.microsoft.com/...,0,2
28,35,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64886,dst=20.50.73.10:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://self.events.data.microsoft.com/...,0,2
27,55,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64865,dst=10.5.0.40:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://*.multi.eu/...,0,1
28,30,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64874,dst=51.124.78.146:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://settings-win.data.microsoft.com/...,0,1
28,32,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64877,dst=204.79.197.219:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://edge.microsoft.com/...,0,2
28,33,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64881,dst=204.79.197.219:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://edge.microsoft.com/...,0,2
28,32,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64878,dst=20.190.159.3:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://login.microsoftonline.com/...,0,7
28,34,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64884,dst=20.190.159.3:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://login.microsoftonline.com/...,0,7
28,49,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64888,dst=20.190.159.3:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://login.microsoftonline.com/...,0,7
33,49,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64926,dst=20.190.160.15:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://login.microsoftonline.com/...,0,7
38,42,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64964,dst=40.126.31.70:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://login.microsoftonline.com/...,0,7
40,8,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64981,dst=40.126.32.140:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://login.microsoftonline.com/...,0,7
40,40,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64988,dst=40.126.32.140:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://login.microsoftonline.com/...,0,7
28,33,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64882,dst=13.107.6.158:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://business.bing.com/...,0,1
28,49,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64889,dst=13.104.208.164:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://storage.live.com/...,0,1
28,50,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64890,dst=52.239.223.132:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://onedriveclubprodbn20035.blob.core.windows.net/...,0,1
29,32,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64896,dst=23.221.169.247:80,mac=BC:09:1B:F0:66:C1,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://x1.c.lencr.org/,6
29,32,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64897,dst=23.55.161.142:80,mac=BC:09:1B:F0:66:C1,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?cf189967a28eb15f,6
29,32,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64897,dst=23.55.161.142:80,mac=BC:09:1B:F0:66:C1,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?842982a84cc3e40a,6
29,33,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64898,dst=23.55.161.142:80,mac=BC:09:1B:F0:66:C1,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?d87ff626ab32f741,6
29,33,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64898,dst=23.55.161.142:80,mac=BC:09:1B:F0:66:C1,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?83b75920d069a561,6
34,31,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64932,dst=23.55.161.162:80,mac=BC:09:1B:F0:66:C1,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab?843751bb630e84b5,6
33,8,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64919,dst=136.143.191.156:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://desktopcentral.manageengine.com/...,0,3
37,3,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64947,dst=136.143.191.156:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://desktopcentral.manageengine.com/...,0,3
38,15,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64958,dst=136.143.191.156:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://desktopcentral.manageengine.com/...,0,3
37,4,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64948,dst=169.148.128.21:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://download-accl.zoho.com/...,0,2
38,14,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64957,dst=169.148.128.21:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://download-accl.zoho.com/...,0,2
38,43,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64966,dst=52.113.194.132:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://teams.microsoft.com/...,0,1
38,43,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64967,dst=52.113.199.175:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-api.asm.skype.com/...,0,1
38,43,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64968,dst=52.113.199.174:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-prod.asyncgw.teams.microsoft.com/...,0,1
40,47,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64989,dst=40.79.197.66:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://manage.microsoft.com/...,0,1
40,49,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64990,dst=40.74.25.0:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://fef.msub06.manage.microsoft.com/...,0,1
