Minute,Second,RepeatNumber,Server,TR_IST_AP,flow_or_url,allow_or_src,snat_or_dnat,mac_or_dst,mac_or_request,protocol,sport,dport
7,31,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55653,dst=20.50.73.9:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0
8,50,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55659,dst=192.111.5.2:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
8,50,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55660,dst=137.135.216.188:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0
9,21,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55663,dst=20.50.201.200:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
9,50,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55665,dst=23.55.161.162:80,mac=BC:09:1B:DD:22:28,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?cd41ef4c6ce12d39
11,44,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55671,dst=13.69.239.73:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
12,31,7,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55674,dst=13.69.116.104:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0
13,47,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55678,dst=20.50.201.195:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
13,50,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55682,dst=137.135.216.188:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0
13,50,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55681,dst=192.111.5.0:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
13,57,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55684,dst=146.112.63.6:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://sync.hydra.opendns.com/...,0
15,51,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55691,dst=20.50.73.10:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
17,28,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55698,dst=52.16.105.95:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
17,28,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55699,dst=137.135.216.188:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0
17,31,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55700,dst=52.178.17.3:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0
17,38,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55701,dst=146.112.62.20:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://ipl.opendns.com/...,0
17,39,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55702,dst=146.112.62.20:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://ipl.opendns.com/...,0
18,20,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55705,dst=13.69.109.130:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
18,45,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55709,dst=192.111.5.2:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
18,51,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55710,dst=137.135.216.188:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0
20,21,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55715,dst=13.69.109.131:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
20,55,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55720,dst=52.18.187.166:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
22,11,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55724,dst=20.50.201.200:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
22,12,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55725,dst=20.50.201.200:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0
22,22,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55727,dst=20.50.201.200:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
22,31,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55728,dst=20.50.201.200:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0
23,37,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55734,dst=52.18.187.166:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
23,51,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55739,dst=137.135.216.188:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0
24,36,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55742,dst=13.69.109.131:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
24,52,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55744,dst=23.55.161.142:80,mac=BC:09:1B:DD:22:28,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab?25e82012c1407044
25,27,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55749,dst=52.16.166.193:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
25,45,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55750,dst=136.143.189.136:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://us4-dms.zoho.com/...,0
26,36,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55754,dst=13.69.239.72:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
27,31,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55757,dst=13.69.109.130:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0
28,37,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55761,dst=13.69.239.74:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
28,51,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55765,dst=137.135.216.188:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0
28,51,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55766,dst=52.18.187.166:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
29,26,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55770,dst=52.18.187.166:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
30,48,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55776,dst=52.178.17.3:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
32,31,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55781,dst=13.69.239.73:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0
32,38,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55782,dst=146.112.62.20:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://ipl.opendns.com/...,0
32,39,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55783,dst=146.112.62.20:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://ipl.opendns.com/...,0
32,49,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55785,dst=13.69.116.104:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
33,45,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55790,dst=52.18.187.166:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
33,52,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55792,dst=137.135.216.188:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0
34,58,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55795,dst=20.50.80.209:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
36,59,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55802,dst=20.50.201.200:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
37,11,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55803,dst=20.50.201.200:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
37,31,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55805,dst=20.50.201.200:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0
38,52,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55812,dst=52.18.187.166:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
38,52,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55813,dst=137.135.216.188:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0
39,0,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55814,dst=13.69.109.130:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
39,58,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55817,dst=146.112.63.9:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://sync.hydra.opendns.com/...,0
40,50,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55823,dst=192.111.5.0:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
40,50,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55824,dst=136.143.191.156:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://desktopcentral.manageengine.com/...,0
40,51,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55825,dst=169.148.128.22:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://download-accl.zoho.com/...,0
41,1,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55826,dst=20.50.201.195:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
42,28,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55833,dst=52.16.105.95:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
42,30,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55834,dst=136.143.191.156:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://desktopcentral.manageengine.com/...,0
42,31,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55835,dst=52.178.17.3:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0
