Minute,Second,RepeatNumber,Server,TR_IST_AP,flow_or_url,allow_or_src,snat_or_dnat,mac_or_dst,mac_or_request,protocol,sport,dport,NumberEntryToSite
21,53,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50695,dst=13.69.109.130:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,22
23,57,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50720,dst=13.69.239.74:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,22
26,26,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50743,dst=13.69.239.72:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,22
28,26,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50752,dst=13.69.239.74:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,22
30,53,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50771,dst=52.178.17.3:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,22
32,55,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50782,dst=20.50.201.200:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,22
34,14,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50788,dst=20.50.80.209:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,22
34,56,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50800,dst=20.50.73.9:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,22
37,19,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50835,dst=20.50.201.200:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,22
39,20,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50849,dst=13.69.109.130:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,22
41,22,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50873,dst=20.50.201.195:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,22
42,51,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50885,dst=52.178.17.3:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,22
3,26,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50495,dst=192.111.5.1:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
4,32,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50509,dst=52.16.105.95:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
5,13,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50516,dst=52.16.105.95:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
9,25,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50544,dst=192.111.5.1:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
11,0,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50572,dst=52.16.105.95:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
14,33,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50591,dst=192.111.5.1:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
17,28,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50618,dst=52.16.166.193:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
18,2,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50649,dst=192.111.5.2:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
19,11,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50664,dst=52.18.187.166:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
20,28,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50682,dst=52.16.105.95:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
21,17,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50691,dst=52.16.105.95:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
21,56,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50703,dst=192.111.5.2:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
24,33,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50728,dst=192.111.5.0:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
29,26,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50761,dst=52.16.166.193:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
32,1,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50777,dst=52.16.166.193:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
34,34,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50796,dst=52.16.105.95:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
35,19,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50804,dst=52.16.105.95:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
39,49,6,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50857,dst=52.16.166.193:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
40,27,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50862,dst=52.16.166.193:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
42,49,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50883,dst=52.16.166.193:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,20
3,59,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50497,dst=13.69.239.72:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,10
4,23,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50503,dst=13.69.239.72:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,10
9,23,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50540,dst=20.50.201.200:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,10
14,23,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50586,dst=20.50.80.209:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,10
19,23,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50667,dst=13.69.109.130:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,10
24,23,6,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50723,dst=13.69.109.131:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,10
29,23,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50758,dst=13.69.239.72:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,10
34,14,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50787,dst=20.50.80.209:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,10
34,23,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50791,dst=20.50.80.209:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,10
39,23,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50850,dst=13.69.109.130:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0,10
4,14,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50501,dst=40.101.124.194:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
6,36,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50527,dst=40.101.124.194:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
8,46,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50537,dst=52.97.157.162:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
8,46,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50538,dst=52.97.157.162:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
11,52,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50575,dst=40.101.124.194:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
14,13,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50585,dst=52.97.135.82:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
17,33,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50638,dst=52.97.135.82:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
18,38,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50657,dst=52.97.135.82:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
19,32,5,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50669,dst=52.97.135.82:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
21,46,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50694,dst=52.97.135.82:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
25,6,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50731,dst=52.97.135.82:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
26,12,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50741,dst=52.97.151.18:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
27,7,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50746,dst=52.97.151.18:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
29,20,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50755,dst=52.97.151.18:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
32,53,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50781,dst=40.101.124.18:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
34,45,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50799,dst=40.101.124.18:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
36,52,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50816,dst=40.101.124.18:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
40,40,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50864,dst=40.101.124.18:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
41,33,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50875,dst=40.101.124.18:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
41,33,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50874,dst=40.101.124.18:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://outlook.office365.com/...,0,20
4,23,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50502,dst=146.112.62.20:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://ipl.opendns.com/...,0,6
4,23,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50504,dst=146.112.62.20:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://ipl.opendns.com/...,0,6
19,23,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50666,dst=146.112.62.20:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://ipl.opendns.com/...,0,6
19,24,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50668,dst=146.112.62.20:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://ipl.opendns.com/...,0,6
34,23,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50790,dst=146.112.62.20:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://ipl.opendns.com/...,0,6
34,24,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50792,dst=146.112.62.20:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://ipl.opendns.com/...,0,6
4,32,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50508,dst=137.135.216.188:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
9,32,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50545,dst=137.135.216.188:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
14,33,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50590,dst=137.135.216.188:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
19,11,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50663,dst=137.135.216.188:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
19,33,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50670,dst=137.135.216.188:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
24,33,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50727,dst=137.135.216.188:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
29,34,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50762,dst=137.135.216.188:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
34,34,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50793,dst=137.135.216.188:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
39,34,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50851,dst=137.135.216.188:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,9
4,52,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50511,dst=52.113.194.132:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://config.teams.microsoft.com/...,0,4
5,4,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50512,dst=52.113.194.132:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://config.teams.microsoft.com/...,0,4
24,52,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50730,dst=52.113.194.132:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://config.teams.microsoft.com/...,0,4
28,12,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50751,dst=52.113.194.132:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://config.teams.microsoft.com/...,0,4
7,6,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50530,dst=20.86.249.62:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,14
7,6,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50531,dst=20.86.249.62:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,14
10,45,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50559,dst=20.86.249.62:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,14
10,45,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50565,dst=20.86.249.62:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,14
10,45,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50564,dst=20.86.249.62:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,14
22,6,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50711,dst=20.73.130.64:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,14
22,6,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50712,dst=20.73.130.64:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,14
22,6,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50713,dst=20.73.130.64:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,14
25,45,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50736,dst=20.82.250.189:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,14
25,45,4,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50739,dst=20.82.250.189:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,14
37,6,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50818,dst=20.86.249.62:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,14
37,7,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50819,dst=20.86.249.62:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,14
40,45,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50867,dst=20.82.250.189:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,14
40,46,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50870,dst=20.82.250.189:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,14
9,38,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50546,dst=52.167.249.196:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://settings-win.data.microsoft.com/...,0,4
39,39,10,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50852,dst=52.191.219.104:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://settings-win.data.microsoft.com/...,0,4
42,49,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50880,dst=52.183.220.149:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://settings-win.data.microsoft.com/...,0,4
42,50,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50884,dst=52.183.220.149:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://settings-win.data.microsoft.com/...,0,4
9,46,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50547,dst=204.79.197.219:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://edge.microsoft.com/...,0,3
10,19,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50553,dst=204.79.197.219:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://edge.microsoft.com/...,0,3
13,22,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50581,dst=131.253.33.219:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://edge.microsoft.com/...,0,3
9,47,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50548,dst=13.107.43.16:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://config.edge.skype.com/...,0,1
10,19,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50552,dst=40.126.31.71:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://login.microsoftonline.com/...,0,7
14,58,1,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50593,dst=20.190.159.1:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://login.microsoftonline.com/...,0,7
17,5,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50601,dst=20.190.159.1:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://login.microsoftonline.com/...,0,7
18,2,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50646,dst=40.126.31.70:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://login.microsoftonline.com/...,0,7
18,3,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50650,dst=40.126.31.70:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://login.microsoftonline.com/...,0,7
35,19,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.179:50806,dst=40.126.32.75:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://login.microsoftonline.com/...,0,7
