Minute,Second,RepeatNumber,Server,TR_IST_AP,flow_or_url,allow_or_src,snat_or_dnat,mac_or_dst,mac_or_request,protocol,sport,dport
14,57,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56437,dst=40.91.80.89:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://array801.prod.do.dsp.mp.microsoft.com/...,0
14,57,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56439,dst=52.143.87.28:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://array812.prod.do.dsp.mp.microsoft.com/...,0
14,57,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56440,dst=52.143.86.214:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://array808.prod.do.dsp.mp.microsoft.com/...,0
15,55,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56445,dst=52.16.166.193:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
15,56,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56446,dst=20.49.150.241:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://settings-win.data.microsoft.com/...,0
15,56,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56447,dst=20.49.150.241:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://settings-win.data.microsoft.com/...,0
16,36,5,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56449,dst=137.135.216.188:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0
17,55,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56452,dst=52.178.17.3:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
19,15,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56455,dst=13.69.109.130:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
19,35,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56456,dst=13.69.109.130:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0
20,35,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56459,dst=176.235.73.36:80,mac=F4:46:37:8B:43:36,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab?e09a30ae10959f15
20,40,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56460,dst=13.69.239.72:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
21,36,8,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56464,dst=137.135.216.188:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0
21,36,8,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56465,dst=52.16.105.95:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
23,36,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56469,dst=13.69.239.74:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
24,19,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56473,dst=52.16.166.193:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
24,19,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56474,dst=137.135.216.188:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0
24,35,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56476,dst=13.69.109.131:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0
25,43,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56480,dst=52.16.105.95:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
26,8,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56482,dst=13.69.239.72:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
26,25,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56487,dst=52.31.119.97:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://apde.eu.amp.cisco.com/...,0
26,25,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56488,dst=52.31.119.97:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://apde.eu.amp.cisco.com/...,0
26,37,7,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56492,dst=192.111.5.1:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
26,37,7,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56493,dst=137.135.216.188:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0
26,47,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56494,dst=40.74.25.0:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://fef.msub06.manage.microsoft.com/...,0
27,45,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56498,dst=192.111.5.1:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
28,15,6,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56503,dst=52.148.148.114:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://array813.prod.do.dsp.mp.microsoft.com/...,0
28,15,6,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56505,dst=52.143.87.28:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://array812.prod.do.dsp.mp.microsoft.com/...,0
28,15,6,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56504,dst=52.148.148.114:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://array813.prod.do.dsp.mp.microsoft.com/...,0
28,15,6,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56506,dst=52.137.110.235:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://array811.prod.do.dsp.mp.microsoft.com/...,0
28,25,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56508,dst=13.69.239.74:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
29,35,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56509,dst=13.69.239.72:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0
30,26,5,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56510,dst=13.69.109.131:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
31,37,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56513,dst=52.16.166.193:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
31,37,4,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56514,dst=137.135.216.188:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0
32,34,6,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56517,dst=52.18.187.166:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
33,38,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56519,dst=20.50.201.200:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
34,35,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56523,dst=52.16.166.193:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
34,35,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56524,dst=20.50.80.209:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0
35,40,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56525,dst=52.178.17.3:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
35,43,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56526,dst=136.143.189.136:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://us4-dms.zoho.com/...,0
36,18,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56529,dst=192.111.5.1:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
36,37,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56530,dst=137.135.216.188:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0
38,18,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56531,dst=20.50.73.9:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
39,15,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56532,dst=13.69.109.130:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0
39,15,2,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56533,dst=13.69.109.130:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
39,35,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56534,dst=13.69.109.130:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,0
40,43,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56537,dst=52.18.187.166:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
41,25,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56538,dst=20.50.201.195:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0
41,38,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56539,dst=137.135.216.188:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0
42,38,1,server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.151:56540,dst=23.55.161.162:80,mac=F4:46:37:8B:43:36,agent='Microsoft-CryptoAPI/10.0',request:,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?38359eddeaa616cd
